symbol,date,expiry,option_type,strike,open_option,high_option,low_option,close_option,ltp_option,settle_price_option,no_of_contracts,turnover_in_lacs_option,premium_turnover_in_lacs,open_interest,change_in_oi,open_ul,high_ul,low_ul,close_ul,shares_traded_ul,turnover_in_cr_ul,log_returns_ul,vol_close_to_close,vol_parkinson,k_minus_s_open,k_minus_s_close,days_to_expiry,implied_volatility,moneyness_close,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
NIFTY,2017-12-18,2018-01-25,PE,10300,239.95,255.45,86.45,102.7,102.3,102.7,21470,167706.89,1851.14,916350,234150,10263.1,10443.55,10074.8,10388.75,237506982.0,12921.61,0.0053566386167099,0.1037648928528589,0.0813875634513312,36.89999999999964,-88.75,38,0.1235693199146226,0.0086,0.3656781995956023,0.3258073011096492,-0.3573026076567367,0.0009008525,-2.0337,12.5078,-397.13930735832247,-0.0098383705,-0.0003,12.0595
NIFTY,2017-12-19,2018-01-25,PE,10300,94.4,97.65,76.9,78.05,78.0,78.05,14937,116346.44,958.11,953325,36975,10414.8,10472.2,10406.0,10463.2,174340665.0,10982.95,0.0071408493077066,0.1067306164605255,0.1118358441113309,-114.79999999999929,-163.20000000000073,37,0.1244335876578625,0.0157,0.5445442190567134,0.5049262642131866,-0.2930335140197255,0.0008297804,-1.9268,11.4588,-318.7188443326955,-0.0139575785,-0.0012,25.3199
NIFTY,2017-12-19,2018-01-25,PE,10400,129.4,131.45,103.75,106.0,105.95,106.0,15775,124419.35,1374.35,1386375,334275,10414.8,10472.2,10406.0,10463.2,174340665.0,10982.95,0.0071408493077066,0.1067306164605255,0.1118358441113309,-14.799999999999272,-63.20000000000073,37,0.1189119299163467,0.0061,0.3128297418268518,0.274969807395517,-0.3772050089743718,0.0009589923,-2.0336,12.6555,-410.82888883243857,-0.0087845413,-0.0,9.1547
NIFTY,2017-12-20,2018-01-25,PE,10300,77.85,84.6,67.55,76.2,76.95,76.2,16612,129261.41,933.71,1112475,159150,10494.4,10494.45,10437.15,10444.2,180597460.0,11303.0,-0.001817538788224,0.1069052536433357,0.1119902409337628,-194.39999999999964,-144.20000000000073,36,0.1191728692241933,0.0139,0.5219472370297144,0.4845204786243197,-0.3008535338955911,0.0008906262,-1.8901,11.4191,-317.42871943351776,-0.0141542747,-0.0011,24.2323
NIFTY,2017-12-20,2018-01-25,PE,10400,106.0,114.6,93.2,105.25,105.25,105.25,18237,143650.89,1402.29,1629150,242775,10494.4,10494.45,10437.15,10444.2,180597460.0,11303.0,-0.001817538788224,0.1069052536433357,0.1119902409337628,-94.39999999999964,-44.20000000000073,36,0.1136817448784944,0.0042,0.2747677576486021,0.2390655107498812,-0.3917473353266958,0.0010302564,-1.9895,12.6007,-413.92479704770375,-0.0080787139,0.0002,7.2809
NIFTY,2017-12-21,2018-01-25,PE,10300,77.35,79.45,71.35,74.55,75.5,74.55,10784,83917.27,610.87,1283925,171450,10473.95,10473.95,10426.9,10440.3,156646972.0,9411.2,-0.0003734827307654,0.1059758863467408,0.1117425298367601,-173.95000000000073,-140.29999999999927,35,0.1179637495868476,0.0135,0.5198935904835518,0.4833647271507679,-0.3015688714926372,0.0009138362,-1.8988,11.2673,-309.0566667337268,-0.0142805149,-0.0011,24.0026
NIFTY,2017-12-21,2018-01-25,PE,10400,102.55,109.5,99.15,103.15,104.95,103.15,8719,68691.76,683.56,1710000,80850,10473.95,10473.95,10426.9,10440.3,156646972.0,9411.2,-0.0003734827307654,0.1059758863467408,0.1117425298367601,-73.95000000000073,-40.29999999999927,35,0.1119086050168752,0.0039,0.2672858719745195,0.2326320554186604,-0.3946245318601969,0.001063978,-1.9896,12.4451,-404.9594456389522,-0.0080020777,0.0002,6.9148
NIFTY,2018-01-15,2018-02-22,PE,10600,153.0,153.0,120.0,127.15,127.3,127.15,6012,48367.79,572.39,855975,139800,10718.5,10782.65,10713.8,10741.55,181262074.0,11333.11,0.0056295310837339,0.0679490427419003,0.097862910452191,-118.5,-141.54999999999927,38,0.154057240069986,0.0133,0.3964406678896993,0.3467325317269327,-0.3458899849091211,0.0006906971,-2.591,12.7819,-400.04573725218967,-0.0083003146,-0.0007,11.4047
NIFTY,2018-01-15,2018-02-22,PE,10700,171.0,173.4,151.0,159.65,158.15,159.65,9049,73703.67,1085.44,427575,226950,10718.5,10782.65,10713.8,10741.55,181262074.0,11333.11,0.0056295310837339,0.0679490427419003,0.097862910452191,-18.5,-41.54999999999927,38,0.1486200864887425,0.0039,0.2133495821018448,0.1653957988694018,-0.4155271513759645,0.0007570701,-2.643,13.5157,-481.3044286314334,-0.0043398319,0.0003,3.2091
NIFTY,2018-01-16,2018-02-22,PE,10500,98.45,106.95,94.0,102.55,98.7,102.55,16543,131507.92,1231.79,2434350,375975,10761.5,10762.35,10687.85,10700.45,217468081.0,12709.44,-0.0038336023072027,0.0644398445495108,0.0616517838104957,-261.5,-200.4500000000008,37,0.1525419780625914,0.0189,0.5180117526959567,0.4694444702412976,-0.3022250346977174,0.0006712677,-2.4499,11.885,-338.2199302129263,-0.0107358506,-0.0012,18.9467
NIFTY,2018-01-16,2018-02-22,PE,10600,121.05,137.05,120.0,130.0,128.0,130.0,8035,64648.66,770.41,922275,66300,10761.5,10762.35,10687.85,10700.45,217468081.0,12709.44,-0.0038336023072027,0.0644398445495108,0.0616517838104957,-161.5,-100.45000000000071,37,0.1464088444849665,0.0094,0.3343749795876986,0.2877604031001435,-0.369048308664508,0.0007563238,-2.5429,12.8525,-413.4859492547164,-0.007414729,-0.0004,8.4467
NIFTY,2018-01-16,2018-02-22,PE,10700,156.35,173.75,151.8,166.5,161.3,166.5,6642,54109.22,807.17,502875,75300,10761.5,10762.35,10687.85,10700.45,217468081.0,12709.44,-0.0038336023072027,0.0644398445495108,0.0616517838104957,-61.5,-0.4500000000007276,37,0.1420401192620682,0.0,0.1356179574891677,0.0903943234461916,-0.4460616542952398,0.0008168621,-2.5849,13.4671,-500.7225719692754,-0.0025156277,0.0007,1.1623
NIFTY,2018-01-17,2018-02-22,PE,10600,130.45,147.0,99.15,102.3,100.0,102.3,12758,102590.84,1164.74,961275,39000,10702.45,10803.0,10666.75,10788.55,260488465.0,14334.26,0.0081995898928507,0.0705038676475795,0.0619519429005666,-102.45000000000071,-188.54999999999927,36,0.1496764097945146,0.0176,0.5034981325321912,0.4564916044118721,-0.3073070464835813,0.0006930104,-2.4754,11.9077,-337.0879686515105,-0.0107186583,-0.0012,18.2855
NIFTY,2018-01-17,2018-02-22,PE,10700,172.25,184.9,125.6,129.35,126.5,129.35,13863,112834.31,1583.74,676350,173475,10702.45,10803.0,10666.75,10788.55,260488465.0,14334.26,0.0081995898928507,0.0705038676475795,0.0619519429005666,-2.450000000000728,-88.54999999999927,36,0.1427919555572746,0.0082,0.3161744267202689,0.2713299914249993,-0.3759350586904977,0.0007843882,-2.55,12.8579,-412.7813457738148,-0.0072110204,-0.0003,7.7249
NIFTY,2018-01-18,2018-02-22,PE,10700,110.0,136.0,100.15,122.75,123.0,122.75,24908,201981.17,2094.47,739350,63000,10873.4,10887.5,10782.4,10817.0,321609375.0,17930.3,0.0026335840970066,0.071118124863455,0.0666587386035548,-173.39999999999964,-117.0,35,0.1474118677972819,0.0109,0.3660987876183401,0.3204509679173149,-0.3571456810768731,0.000755578,-2.6317,12.4969,-382.2186910783005,-0.0081102702,-0.0006,9.9455
NIFTY,2018-01-18,2018-02-22,PE,10800,133.1,172.4,132.1,156.75,157.0,156.75,21749,178504.96,2338.06,687375,418575,10873.4,10887.5,10782.4,10817.0,321609375.0,17930.3,0.0026335840970066,0.071118124863455,0.0666587386035548,-73.39999999999964,-17.0,35,0.1419710765359081,0.0016,0.1668159122413283,0.1228528975851156,-0.4337574489830815,0.0008273192,-2.6728,13.1784,-464.9442507357936,-0.0034044967,0.0005,1.9023
NIFTY,2018-02-16,2018-03-28,PE,10300,95.25,144.85,85.0,133.9,135.0,133.9,16058,125460.75,1412.7,951675,167925,10596.2,10612.9,10434.05,10452.3,190043189.0,10026.71,-0.0088771787564361,0.1425071930512076,0.1254724217454363,-296.2000000000007,-152.29999999999927,40,0.163078363265689,0.0147,0.4003798081580362,0.3463939626611081,-0.3444383970137575,0.0006525424,-2.5972,12.7408,-409.2135311830681,-0.0078212194,-0.0007,10.8353
NIFTY,2018-02-16,2018-03-28,PE,10400,115.7,179.45,108.0,166.45,168.5,166.45,18561,146779.65,2003.85,1150650,129675,10596.2,10612.9,10434.05,10452.3,190043189.0,10026.71,-0.0088771787564361,0.1425071930512076,0.1254724217454363,-196.2000000000008,-52.29999999999927,40,0.1577941485167372,0.005,0.2270445687339746,0.1748080221341952,-0.4101945430704082,0.0007120819,-2.6535,13.4528,-488.1015296632596,-0.0043071179,0.0002,3.3837
NIFTY,2018-02-19,2018-03-28,PE,10200,106.0,159.5,100.9,125.1,124.5,125.1,20965,162460.6,2078.35,1138650,270075,10488.9,10489.35,10302.75,10378.4,193087737.0,9871.36,-0.0070953266124304,0.1424674152041292,0.1290057060069585,-288.89999999999964,-178.39999999999964,37,0.1698127100882025,0.0173,0.4414797442221567,0.3874136965676495,-0.3294328612664527,0.000644959,-2.7442,11.9584,-359.2635172437105,-0.0082564223,-0.001,12.0445
NIFTY,2018-02-19,2018-03-28,PE,10300,124.0,198.3,123.6,156.55,156.95,156.55,26828,210546.04,3299.74,1068300,116625,10488.9,10489.35,10302.75,10378.4,193087737.0,9871.36,-0.0070953266124304,0.1424674152041292,0.1290057060069585,-188.89999999999964,-78.39999999999964,37,0.1645547692927566,0.0076,0.2676703300933452,0.2152783389771471,-0.3944765449162802,0.0007078752,-2.8282,12.7185,-430.8812574756132,-0.0050354918,-0.0001,4.4538
NIFTY,2018-02-20,2018-03-28,PE,10200,124.05,137.05,107.25,133.6,135.0,133.6,24892,192670.49,2246.69,1749675,611025,10391.0,10429.35,10347.65,10360.4,193464871.0,9619.95,-0.0017358771500669,0.1406692086664073,0.1327765503695823,-191.0,-160.39999999999964,36,0.1737961527827601,0.0156,0.4035107911020825,0.3489293526896983,-0.3432862489204132,0.000650328,-2.8883,11.9656,-363.9632417439872,-0.0073833132,-0.0009,9.6937
NIFTY,2018-02-20,2018-03-28,PE,10300,155.05,171.25,135.4,166.45,167.05,166.45,21963,172140.96,2476.78,1177950,109650,10391.0,10429.35,10347.65,10360.4,193464871.0,9619.95,-0.0017358771500669,0.1406692086664073,0.1327765503695823,-91.0,-60.39999999999964,36,0.168472843030518,0.0058,0.2301692951827876,0.1772596653734121,-0.4089801101210122,0.0007087528,-2.9579,12.6412,-434.3323628360383,-0.0040877665,0.0,3.0614
NIFTY,2018-02-21,2018-03-28,PE,10200,111.45,134.0,105.0,109.35,109.7,109.35,18982,146908.55,1696.25,2073300,323625,10426.0,10426.1,10349.6,10397.45,241331542.0,12996.36,0.0035697376504876,0.1360037370306684,0.1325735863831968,-226.0,-197.4500000000008,35,0.1653906522539932,0.0192,0.4935819687355206,0.4423668068415849,-0.3108007188236146,0.0006632581,-2.6868,11.3716,-320.3588308308526,-0.0094466873,-0.0013,15.0125
NIFTY,2018-02-21,2018-03-28,PE,10300,144.2,166.8,132.95,138.5,139.15,138.5,22086,173072.55,2458.2,1402725,224775,10426.0,10426.1,10349.6,10397.45,241331542.0,12996.36,0.0035697376504876,0.1360037370306684,0.1325735863831968,-126.0,-97.45000000000071,35,0.1595738186236149,0.0094,0.3123022667204546,0.262888355816402,-0.3774054087752109,0.0007395287,-2.7887,12.2334,-389.5599616102201,-0.006259517,-0.0004,6.2941
NIFTY,2018-03-19,2018-04-26,PE,9900,71.1,107.0,71.1,102.2,101.55,102.2,5683,42593.8,397.53,208575,17025,10215.35,10224.55,10075.3,10094.25,216670033.0,11111.43,-0.0099461622130384,0.1319581639782099,0.1039395821868824,-315.3500000000004,-194.25,38,0.1571451674353433,0.0194,0.5112397538192118,0.4605352664699111,-0.3045915925761742,0.0006839663,-2.3576,11.4018,-330.7378108977494,-0.0102592829,-0.0012,17.0829
NIFTY,2018-03-19,2018-04-26,PE,10000,105.0,137.95,47.75,129.3,130.4,129.3,14678,111386.23,1301.23,839400,-23925,10215.35,10224.55,10075.3,10094.25,216670033.0,11111.43,-0.0099461622130384,0.1319581639782099,0.1039395821868824,-215.3500000000004,-94.25,38,0.150155976102047,0.0094,0.3252883682943405,0.2768390146492739,-0.3724814166801363,0.0007736974,-2.4349,12.324,-404.90515504330887,-0.0069761826,-0.0003,7.391
NIFTY,2018-03-20,2018-04-26,PE,10000,149.35,149.35,108.3,120.5,116.3,120.5,17336,131623.05,1603.05,925050,85650,10051.55,10155.65,10049.1,10124.35,209327593.0,10947.12,0.0029774586011913,0.1322416822170441,0.1015592090899653,-51.54999999999927,-124.35000000000036,37,0.1534786515925244,0.0124,0.3810608699159888,0.3321953634021308,-0.3515790410197139,0.00074991,-2.4804,11.9591,-373.0420358297625,-0.0080301614,-0.0006,9.8637
NIFTY,2018-03-20,2018-04-26,PE,10100,182.35,182.5,139.0,154.8,148.9,154.8,10414,80125.81,1239.76,546150,122475,10051.55,10155.65,10049.1,10124.35,209327593.0,10947.12,0.0029774586011913,0.1322416822170441,0.1015592090899653,48.45000000000073,-24.350000000000364,37,0.1484170631179997,0.0024,0.1818461411882672,0.1345921753154426,-0.4278517363642599,0.000820208,-2.5369,12.6488,-454.7979921481287,-0.0035584873,0.0004,2.0859
NIFTY,2018-03-21,2018-04-26,PE,10000,110.05,114.45,84.5,102.65,101.9,102.65,25217,190940.35,1812.85,1351050,426000,10181.95,10227.3,10132.95,10155.25,211060429.0,11269.73,0.003047399742905,0.1320743004139354,0.1026756748328787,-181.9500000000008,-155.25,36,0.1488015431006842,0.0154,0.4585564630571914,0.4118246906308492,-0.3232763535086279,0.0007567401,-2.3671,11.4537,-333.92241435395806,-0.0099392722,-0.001,14.5359
NIFTY,2018-03-21,2018-04-26,PE,10100,137.8,146.3,110.0,133.0,132.2,133.0,10552,80926.75,995.35,605025,58875,10181.95,10227.3,10132.95,10155.25,211060429.0,11269.73,0.003047399742905,0.1320743004139354,0.1026756748328787,-81.95000000000073,-55.25,36,0.1427232797106098,0.0055,0.2541435106434843,0.2093206432968437,-0.3996923449767509,0.0008485833,-2.442,12.3191,-413.4551444668974,-0.0056650272,0.0001,4.5917
NIFTY,2018-03-22,2018-04-26,PE,10000,97.55,122.3,84.4,118.15,121.8,118.15,19643,148875.78,1553.28,1497900,146850,10167.5,10207.85,10105.4,10114.75,237632983.0,11558.88,-0.0039960585982851,0.132748714368267,0.1033850737509515,-167.5,-114.75,35,0.1520003181906584,0.0114,0.3678010527538016,0.3207323653886343,-0.3565107919907455,0.0007831549,-2.5359,11.6782,-357.1119634368708,-0.0078674356,-0.0006,9.0634
NIFTY,2018-03-22,2018-04-26,PE,10100,129.35,157.95,110.1,151.5,156.95,151.5,11599,89032.55,1170.12,704775,99750,10167.5,10207.85,10105.4,10114.75,237632983.0,11558.88,-0.0039960585982851,0.132748714368267,0.1033850737509515,-67.5,-14.75,35,0.1455483146147664,0.0015,0.1612916951762544,0.1162209466496866,-0.4359318319564875,0.0008637957,-2.5646,12.334,-437.3409657277949,-0.003144403,0.0005,1.5885
NIFTY,2018-04-23,2018-05-31,PE,10400,102.15,119.0,82.35,94.15,94.95,94.15,19466,153152.82,1318.02,1404975,286275,10592.8,10638.35,10514.95,10584.7,200203196.0,13642.67,0.0019528347124542,0.1102546508671973,0.0850432307154306,-192.79999999999927,-184.7000000000008,38,0.1411618957901713,0.0176,0.523554704585334,0.4780073824747703,-0.3002941464305849,0.0007215169,-2.2066,11.8799,-340.7166922770632,-0.0117789088,-0.0011,21.0616
NIFTY,2018-04-23,2018-05-31,PE,10500,122.2,135.85,108.5,122.65,122.95,122.65,22604,180005.89,1999.39,1338900,297075,10592.8,10638.35,10514.95,10584.7,200203196.0,13642.67,0.0019528347124542,0.1102546508671973,0.0850432307154306,-92.79999999999929,-84.70000000000073,38,0.1359062309336526,0.008,0.3238487523720347,0.2799972240079708,-0.3730262721958497,0.0008155917,-2.312,12.9289,-423.83234542424543,-0.0077992071,-0.0002,8.6261
NIFTY,2018-04-24,2018-05-31,PE,10500,118.4,123.15,99.6,105.05,105.0,105.05,20808,165607.51,1744.51,1688625,349725,10578.1,10636.8,10569.0,10614.35,225972673.0,12281.53,0.0027972969858506,0.1001712371109715,0.0871492894449216,-78.10000000000036,-114.35000000000036,37,0.1317877736920714,0.0108,0.3999194707166671,0.3579600434805314,-0.3446079153977642,0.0008269087,-2.2165,12.446,-381.4384783352149,-0.0100032224,-0.0006,13.5195
NIFTY,2018-04-24,2018-05-31,PE,10600,158.0,160.7,131.05,139.1,137.7,139.1,19660,158455.32,2158.32,882750,375600,10578.1,10636.8,10569.0,10614.35,225972673.0,12281.53,0.0027972969858506,0.1001712371109715,0.0871492894449216,21.89999999999964,-14.350000000000364,37,0.1271956925778089,0.0014,0.1788108589602997,0.1383134876340433,-0.4290431092441407,0.0009133703,-2.2806,13.2683,-475.7402962045391,-0.0042693256,0.0006,2.5799
NIFTY,2018-04-25,2018-05-31,PE,10400,87.45,109.5,83.0,95.25,95.85,95.25,34090,268305.64,2403.64,2357400,765900,10612.4,10612.6,10536.45,10570.55,195129613.0,11125.11,-0.0041350265905722,0.0994888625214615,0.0788700820324239,-212.39999999999964,-170.54999999999927,36,0.141489178462061,0.0163,0.4992603775342578,0.4548250850574505,-0.3087979822818353,0.0007498219,-2.2976,11.6919,-331.33951557200413,-0.011321525,-0.0011,18.7644
NIFTY,2018-04-25,2018-05-31,PE,10500,110.15,143.15,108.8,125.0,125.5,125.0,40449,322284.68,3748.8,2090925,402300,10612.4,10612.6,10536.45,10570.55,195129613.0,11125.11,-0.0041350265905722,0.0994888625214615,0.0788700820324239,-112.39999999999964,-70.54999999999927,36,0.1363521116195559,0.0067,0.2929557365548497,0.2501337622844297,-0.3847779925684698,0.0008443248,-2.4027,12.6875,-413.4886047431456,-0.0070110695,-0.0001,6.8185
NIFTY,2018-04-26,2018-05-31,PE,10500,130.35,131.6,101.75,105.05,107.1,105.05,53677,427308.79,4602.42,3064275,973350,10586.5,10628.4,10559.65,10617.8,345536167.0,19200.41,0.0044600054580314,0.0976517262999898,0.0790704671952741,-86.5,-117.79999999999929,35,0.1356311381330965,0.0112,0.4007900247356334,0.358790246618321,-0.3442873618652141,0.000825558,-2.3454,12.1046,-360.6078160087115,-0.00973891,-0.0007,12.8336
NIFTY,2018-04-26,2018-05-31,PE,10600,147.15,166.65,133.05,139.25,144.75,139.25,38484,310269.32,4321.52,1809150,730425,10586.5,10628.4,10559.65,10617.8,345536167.0,19200.41,0.0044600054580314,0.0976517262999898,0.0790704671952741,13.5,-17.799999999999272,35,0.1310459878890145,0.0017,0.1797864733298822,0.1392065409466445,-0.4286601016497146,0.0009110565,-2.4162,12.9066,-449.790967600367,-0.0041699139,0.0005,2.4649
NIFTY,2018-05-21,2018-06-28,PE,10400,95.0,122.9,88.8,116.2,115.0,116.2,17131,135059.69,1437.89,1038900,458025,10616.7,10621.7,10505.8,10516.7,197294184.0,11346.13,-0.0075498509054843,0.0808797256978531,0.077547727870934,-216.7000000000008,-116.70000000000071,38,0.1410976157162229,0.0112,0.3822048006311805,0.3366782191405769,-0.3511547306395174,0.0007745413,-2.3363,12.5839,-396.57309775656313,-0.0088488011,-0.0005,11.4764
NIFTY,2018-05-21,2018-06-28,PE,10500,127.5,155.75,116.2,147.4,146.65,147.4,15233,121570.17,1610.29,1029225,92175,10616.7,10621.7,10505.8,10516.7,197294184.0,11346.13,-0.0075498509054843,0.0808797256978531,0.077547727870934,-116.70000000000071,-16.700000000000728,38,0.1340057932235429,0.0016,0.1787642674013433,0.1355259346029021,-0.4290614018761582,0.0008634205,-2.3491,13.3228,-485.12049848610815,-0.0039707231,0.0005,2.4087
NIFTY,2018-05-22,2018-06-28,PE,10400,112.05,125.5,97.25,100.3,100.15,100.3,6275,49449.27,504.27,1073100,34200,10518.45,10558.6,10490.55,10536.7,249236637.0,12017.36,0.0018999312240523,0.080545492377241,0.077077451148362,-118.45000000000071,-136.70000000000073,37,0.1351745949436733,0.0131,0.4427093453482716,0.3996716004815457,-0.3289879909878509,0.0007976216,-2.2165,12.1342,-361.5607373636951,-0.0106944696,-0.0008,15.8832
NIFTY,2018-05-22,2018-06-28,PE,10500,140.0,160.2,125.2,130.85,125.2,130.85,8534,68098.61,893.36,1048800,19575,10518.45,10558.6,10490.55,10536.7,249236637.0,12017.36,0.0018999312240523,0.080545492377241,0.077077451148362,-18.450000000000728,-36.70000000000073,37,0.1290964228106162,0.0035,0.2287534272536243,0.1876508893806945,-0.4095302833162332,0.0008973749,-2.2745,13.0379,-450.6851171263993,-0.0056491561,0.0003,4.3352
NIFTY,2018-05-23,2018-06-28,PE,10300,82.85,116.0,76.5,111.65,116.0,111.65,10509,81932.39,750.37,646275,172650,10521.1,10533.55,10417.8,10430.35,299919120.0,13456.6,-0.0101445756136136,0.0870976185184169,0.077104923375367,-221.1000000000004,-130.35000000000036,36,0.1455172210934348,0.0126,0.4059424066756947,0.3602420898742029,-0.3423924591321151,0.000770741,-2.4323,12.0346,-363.2472201369778,-0.0090950816,-0.0007,12.0941
NIFTY,2018-05-23,2018-06-28,PE,10400,109.65,150.75,102.15,144.25,146.95,144.25,10359,81750.12,949.92,1115025,41925,10521.1,10533.55,10417.8,10430.35,299919120.0,13456.6,-0.0101445756136136,0.0870976185184169,0.077104923375367,-121.10000000000036,-30.350000000000364,36,0.1399128928606315,0.0029,0.2005199900986729,0.1565797369774393,-0.4205369628140593,0.0008531345,-2.4889,12.808,-446.85347416407416,-0.0043757931,0.0004,2.8742
NIFTY,2018-05-24,2018-06-28,PE,10400,131.15,150.0,100.05,106.55,101.65,106.55,13444,106131.36,1268.16,1256775,141750,10464.85,10535.15,10419.8,10513.85,306792497.0,12914.16,0.0079736101068204,0.0902506859394357,0.0791796016533217,-64.85000000000036,-113.85000000000036,35,0.1368981103891979,0.0109,0.3911269138293461,0.3487348028423881,-0.3478517138568049,0.0008291708,-2.3531,12.0321,-360.9133599574481,-0.0094143136,-0.0006,11.9882
NIFTY,2018-05-24,2018-06-28,PE,10500,169.75,195.0,134.55,141.4,134.7,141.4,13019,104135.82,1611.19,1149450,87375,10464.85,10535.15,10419.8,10513.85,306792497.0,12914.16,0.0079736101068204,0.0902506859394357,0.0791796016533217,35.14999999999964,-13.850000000000364,35,0.1324800700615614,0.0013,0.1695149578435996,0.1284909450384321,-0.4326958039799295,0.0009117386,-2.4231,12.8032,-449.7930339473704,-0.0038141015,0.0006,2.105
NIFTY,2018-06-18,2018-07-26,PE,10600,86.15,89.2,79.2,84.25,84.45,84.25,4431,35504.68,278.23,1699725,30300,10830.2,10830.2,10787.35,10799.85,202727202.0,11182.48,-0.0016514363613613,0.0958998426464552,0.0834642026079192,-230.2000000000008,-199.8500000000004,38,0.1341988554388045,0.0187,0.5732294824768273,0.5299288561900712,-0.2832446623233994,0.0007238446,-2.0828,11.7956,-327.2424538502546,-0.0133667544,-0.0013,26.7004
NIFTY,2018-06-18,2018-07-26,PE,10700,115.8,119.8,106.95,114.3,115.0,114.3,3245,26314.92,273.8,771150,22725,10830.2,10830.2,10787.35,10799.85,202727202.0,11182.48,-0.0016514363613613,0.0958998426464552,0.0834642026079192,-130.20000000000073,-99.85000000000036,38,0.1315280076175333,0.0093,0.3627457177731187,0.3203068677138835,-0.3583974223110512,0.0008149961,-2.2527,13.0167,-414.8703084970847,-0.009096721,-0.0004,11.4987
NIFTY,2018-06-19,2018-07-26,PE,10500,64.0,85.25,64.0,81.7,81.5,81.7,8773,69593.91,506.53,1158000,19425,10789.45,10789.45,10701.2,10710.45,231382790.0,12290.16,-0.0083123447611347,0.0936157993130682,0.0827394801372453,-289.4500000000007,-210.4500000000008,37,0.1371499292726768,0.0198,0.5923632031404912,0.5486965388017775,-0.2768037006097955,0.0007157422,-2.1156,11.415,-308.8123625571927,-0.0133921714,-0.0014,27.0521
NIFTY,2018-06-19,2018-07-26,PE,10600,94.3,114.4,87.6,109.8,110.35,109.8,8927,71662.85,693.2,1749150,49425,10789.45,10789.45,10701.2,10710.45,231382790.0,12290.16,-0.0083123447611347,0.0936157993130682,0.0827394801372453,-189.4500000000008,-110.45000000000071,37,0.1333879413122307,0.0104,0.3846625784292763,0.3421936796773642,-0.3502437119234872,0.0008145188,-2.2773,12.634,-391.39591142978185,-0.0095046302,-0.0005,12.4674
NIFTY,2018-06-19,2018-07-26,PE,10700,123.7,152.45,123.5,145.35,145.4,145.35,11701,95131.99,1231.47,847650,76500,10789.45,10789.45,10701.2,10710.45,231382790.0,12290.16,-0.0083123447611347,0.0936157993130682,0.0827394801372453,-89.45000000000073,-10.450000000000728,37,0.1295807311375871,0.001,0.1671414656106436,0.1258847305809057,-0.4336293700254211,0.0008903099,-2.3492,13.4155,-485.5328233603231,-0.0038218744,0.0006,2.1783
NIFTY,2018-06-20,2018-07-26,PE,10600,108.75,108.75,80.0,82.05,83.35,82.05,4464,35791.96,303.16,1790925,41775,10734.65,10781.8,10724.05,10772.05,199467082.0,10858.35,0.0057349162184533,0.0914936948456416,0.0812008006058242,-134.64999999999964,-172.04999999999927,36,0.1282843365213883,0.0161,0.542190134356278,0.5019018799789332,-0.2938437654671155,0.0007935941,-2.076,11.6514,-320.2865552913452,-0.0134747418,-0.0012,24.7158
NIFTY,2018-06-20,2018-07-26,PE,10700,135.05,137.5,108.5,111.35,112.6,111.35,10077,81801.54,933.62,984675,137025,10734.65,10781.8,10724.05,10772.05,199467082.0,10858.35,0.0057349162184533,0.0914936948456416,0.0812008006058242,-34.64999999999964,-72.04999999999927,36,0.1239530184037401,0.0067,0.3185439979302453,0.2796160128643758,-0.3750361628958098,0.0009043068,-2.2085,12.8286,-409.43917714537935,-0.0085542316,-0.0001,9.2184
NIFTY,2018-06-21,2018-07-26,PE,10600,79.4,102.3,77.95,96.6,99.0,96.6,6673,53503.1,452.75,1839525,48600,10808.45,10809.6,10725.9,10741.1,230507383.0,12211.18,-0.0028773119094804,0.0867188464532477,0.0785312681794408,-208.4500000000008,-141.10000000000036,35,0.1339493359052732,0.0132,0.4551286843294298,0.4136496960644923,-0.324508331450948,0.0008073332,-2.2893,11.9637,-343.4963773388003,-0.0111076419,-0.0009,16.8148
NIFTY,2018-06-21,2018-07-26,PE,10700,108.0,138.95,105.6,130.75,133.0,130.75,9776,79348.84,896.44,1068000,83325,10808.45,10809.6,10725.9,10741.1,230507383.0,12211.18,-0.0028773119094804,0.0867188464532477,0.0785312681794408,-108.45000000000071,-41.10000000000037,35,0.1309388814166502,0.0038,0.2330717070162375,0.1925249414126652,-0.4078528622333658,0.0008914749,-2.4156,12.9137,-432.6132736386494,-0.0057086376,0.0002,4.4255
NIFTY,2018-07-23,2018-08-30,PE,10900,120.65,124.9,90.9,93.1,92.7,93.1,13727,113280.42,1062.19,928125,140325,11019.85,11093.4,11010.95,11084.75,236153085.0,14932.51,0.0067481739405328,0.0966998589233316,0.0795825285972233,-119.85000000000036,-184.75,38,0.1345484252540632,0.0168,0.5287614579935725,0.4853480394487742,-0.2984854687736737,0.0007208556,-2.1965,12.4071,-354.1534252639011,-0.0125133276,-0.0011,23.6649
NIFTY,2018-07-23,2018-08-30,PE,11000,154.0,155.25,119.3,122.05,120.2,122.05,20221,168845.4,2022.15,1511775,175800,11019.85,11093.4,11010.95,11084.75,236153085.0,14932.51,0.0067481739405328,0.0966998589233316,0.0795825285972233,-19.850000000000364,-84.75,38,0.1300515131201133,0.0077,0.3279341831701975,0.2859717390850534,-0.3714807135901,0.0008127766,-2.3138,13.5216,-441.4060088967145,-0.0083131493,-0.0002,9.7504
