symbol,date,expiry,option_type,strike,open_option,high_option,low_option,close_option,ltp_option,settle_price_option,no_of_contracts,turnover_in_lacs_option,premium_turnover_in_lacs,open_interest,change_in_oi,open_ul,high_ul,low_ul,close_ul,shares_traded_ul,turnover_in_cr_ul,log_returns_ul,vol_close_to_close,vol_parkinson,k_minus_s_open,k_minus_s_close,days_to_expiry,implied_volatility,moneyness_close,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
NIFTY,2017-02-23,2017-03-30,PE,7300,1.6,1.6,0.8,0.9,0.8,0.9,486,2661.19,0.34,30075,21525,8956.4,8982.15,8927.55,8939.5,388874096.0,17243.08,0.0014104690468023,0.0909619952634625,0.0852288365266585,-1656.3999999999996,-1639.5,35,0.2560798853628176,0.2026,2.6550925758744675,2.5757944256592062,-0.0039643323029864,1.65787e-05,-0.119,0.3253,-3.4836106968261245,-0.0011821231,-0.0004,8.6885
NIFTY,2017-02-23,2017-03-30,PE,7400,1.25,1.65,0.75,0.9,0.85,0.9,316,1754.04,0.24,63075,15900,8956.4,8982.15,8927.55,8939.5,388874096.0,17243.08,0.0014104690468023,0.0909619952634625,0.0852288365266585,-1556.3999999999996,-1539.5,35,0.2414408110373665,0.189,2.629427022859084,2.554662034290733,-0.0042764443434783,1.88177e-05,-0.1201,0.3482,-3.753106940059983,-0.0013307653,-0.0004,9.6864
NIFTY,2017-02-23,2017-03-30,PE,7500,1.05,1.95,1.05,1.15,1.1,1.15,4348,24461.51,4.01,670875,113100,8956.4,8982.15,8927.55,8939.5,388874096.0,17243.08,0.0014104690468023,0.0909619952634625,0.0852288365266585,-1456.3999999999996,-1439.5,35,0.2325213226302596,0.1756,2.541053346028395,2.4690503820155767,-0.0055259527728658,2.45548e-05,-0.1453,0.4375,-4.84812954289428,-0.0016782934,-0.0005,11.8054
NIFTY,2017-02-23,2017-03-30,PE,7600,1.0,4.8,1.0,2.0,1.65,2.0,1917,10929.26,2.36,104250,12075,8956.4,8982.15,8927.55,8939.5,388874096.0,17243.08,0.0014104690468023,0.0909619952634625,0.0852288365266585,-1356.3999999999996,-1339.5,35,0.2320075857145281,0.1623,2.3621595262481723,2.2903156469172967,-0.0090844110148993,3.81566e-05,-0.2248,0.6784,-7.979192510865985,-0.0024191654,-0.0008,15.8189
NIFTY,2017-02-23,2017-03-30,PE,7700,2.6,3.35,1.7,2.4,2.55,2.4,2585,14932.3,3.93,349275,-19200,8956.4,8982.15,8927.55,8939.5,388874096.0,17243.08,0.0014104690468023,0.0909619952634625,0.0852288365266585,-1256.3999999999996,-1239.5,35,0.2211326159072777,0.1493,2.2839773057841017,2.215500988837675,-0.0111864323621131,4.80061e-05,-0.257,0.8135,-9.819349283596132,-0.0029442133,-0.0009,18.6149
NIFTY,2017-02-23,2017-03-30,PE,7800,2.8,3.25,2.0,2.7,2.8,2.7,2245,13137.27,4.02,307950,-3300,8956.4,8982.15,8927.55,8939.5,388874096.0,17243.08,0.0014104690468023,0.0909619952634625,0.0852288365266585,-1156.3999999999996,-1139.5,35,0.2081582669271053,0.1364,2.222011933787758,2.1575532766935184,-0.0131412495588876,5.8639e-05,-0.2781,0.9354,-11.5237732626492,-0.0035022635,-0.001,21.5425
NIFTY,2017-02-23,2017-03-30,PE,7900,3.7,4.0,2.55,3.1,3.85,3.1,3192,18919.89,7.29,428625,-4425,8956.4,8982.15,8927.55,8939.5,388874096.0,17243.08,0.0014104690468023,0.0909619952634625,0.0852288365266585,-1056.3999999999996,-1039.5,35,0.1955468089238611,0.1236,2.150908762348147,2.090355391644355,-0.0157417008965493,7.292e-05,-0.3052,1.0927,-13.791249931922096,-0.0042195644,-0.0011,25.1241
NIFTY,2017-02-23,2017-03-30,PE,8000,6.2,6.2,3.45,4.05,4.05,4.05,11713,70314.0,36.0,1668375,221400,8956.4,8982.15,8927.55,8939.5,388874096.0,17243.08,0.0014104690468023,0.0909619952634625,0.0852288365266585,-956.3999999999996,-939.5,35,0.1863365401255458,0.111,2.0363033932995145,1.9786020907214827,-0.0208599496540803,9.72755e-05,-0.3697,1.389,-18.269771245355827,-0.0053279805,-0.0013,30.0335
NIFTY,2017-03-20,2017-04-27,PE,7100,0.1,0.55,0.1,0.55,0.55,0.55,20,106.5,0.0,1500,1500,9166.95,9167.6,9116.3,9126.85,342395900.0,9251.16,-0.0036310185407633,0.0868930642568468,0.0663241720514749,-2066.9500000000007,-2026.8500000000004,38,0.2751393912885785,0.2511,2.931765481532297,2.84298895717226,-0.0016852057819681,6.6966e-06,-0.0578,0.1598,-1.643214196462316,-0.0005606578,-0.0002,4.8405
NIFTY,2017-03-20,2017-04-27,PE,7500,1.9,1.9,1.05,1.25,1.25,1.25,452,2542.91,0.41,70500,15975,9166.95,9167.6,9116.3,9126.85,342395900.0,9251.16,-0.0036310185407633,0.0868930642568468,0.0663241720514749,-1666.9500000000007,-1626.8500000000004,38,0.248058301994554,0.1963,2.557844921644547,2.477806386316715,-0.0052661524825546,2.07295e-05,-0.1456,0.4459,-5.134158573843731,-0.0015125945,-0.0005,11.3937
NIFTY,2017-03-20,2017-04-27,PE,8000,1.9,2.4,1.5,1.85,1.8,1.85,865,5191.31,1.31,241275,14175,9166.95,9167.6,9116.3,9126.85,342395900.0,9251.16,-0.0036310185407633,0.0868930642568468,0.0663241720514749,-1166.9500000000007,-1126.8500000000004,38,0.1845108046910928,0.1318,2.3307026129960136,2.2711683243191563,-0.0098845231586441,4.85557e-05,-0.1886,0.777,-9.585022137699594,-0.00324755,-0.0007,22.2899
NIFTY,2017-03-20,2017-04-27,PE,8100,2.6,3.45,1.65,2.0,2.1,2.0,407,2473.25,0.73,241875,-6375,9166.95,9167.6,9116.3,9126.85,342395900.0,9251.16,-0.0036310185407633,0.0868930642568468,0.0663241720514749,-1066.9500000000007,-1026.8500000000004,38,0.171476068467339,0.1194,2.278982105845227,2.2236536074497075,-0.0113340645159412,5.88613e-05,-0.1975,0.8753,-10.977866719476015,-0.0038544565,-0.0008,25.8684
NIFTY,2017-03-20,2017-04-27,PE,8200,3.5,3.5,2.25,2.65,2.6,2.65,782,4811.02,1.72,408750,-3150,9166.95,9167.6,9116.3,9126.85,342395900.0,9251.16,-0.0036310185407633,0.0868930642568468,0.0663241720514749,-966.9500000000008,-926.8500000000004,38,0.1628938998758737,0.1071,2.1627576261885944,2.11019825181946,-0.0152799131422602,8.021e-05,-0.2429,1.1331,-14.794763178732486,-0.0049844566,-0.001,31.7462
NIFTY,2017-03-21,2017-04-27,PE,7800,1.5,1.8,1.5,1.75,1.8,1.75,52,304.27,0.07,25200,-1275,9133.95,9147.75,9087.2,9121.5,255396073.0,10191.6,-0.0005863543995246,0.083752770110126,0.063586380317809,-1333.9500000000007,-1321.5,37,0.214857346110861,0.1565,2.3962062671368787,2.327798622575308,-0.008282882534957,3.62178e-05,-0.1906,0.6563,-7.836508466728732,-0.0024484332,-0.0007,17.0386
NIFTY,2017-03-21,2017-04-27,PE,8000,1.25,1.95,1.25,1.55,1.5,1.55,682,4092.87,0.87,245175,3900,9133.95,9147.75,9087.2,9121.5,255396073.0,10191.6,-0.0005863543995246,0.083752770110126,0.063586380317809,-1133.9500000000007,-1121.5,37,0.1820236730273639,0.1312,2.380178998309924,2.322225146828288,-0.0086521150744001,4.44189e-05,-0.1677,0.6819,-8.15767316496775,-0.002995661,-0.0007,20.7073
NIFTY,2017-03-21,2017-04-27,PE,8100,2.1,2.25,1.75,2.05,2.1,2.05,583,3542.61,0.88,239100,-2775,9133.95,9147.75,9087.2,9121.5,255396073.0,10191.6,-0.0005863543995246,0.083752770110126,0.063586380317809,-1033.9500000000007,-1021.5,37,0.1734783428357549,0.1188,2.269725323251081,2.2144921881935744,-0.0116121269775081,6.02527e-05,-0.2067,0.8816,-10.944991910949344,-0.003875,-0.0008,25.5426
NIFTY,2017-03-21,2017-04-27,PE,8200,2.75,3.05,2.2,2.55,2.55,2.55,1131,6957.9,2.25,414825,6075,9133.95,9147.75,9087.2,9121.5,255396073.0,10191.6,-0.0005863543995246,0.083752770110126,0.063586380317809,-933.9500000000008,-921.5,37,0.16327299008589,0.1065,2.172206914027541,2.120223023904755,-0.014920029707877,7.95004e-05,-0.2416,1.0948,-14.054241663478225,-0.0048952145,-0.001,30.8812
NIFTY,2017-03-22,2017-04-27,PE,8000,1.95,2.1,1.5,1.9,1.9,1.9,1369,8215.77,1.77,253200,8025,9047.2,9072.9,9019.3,9030.45,239463699.0,10065.92,-0.0100320641718666,0.090387572229044,0.0624674341608745,-1047.2000000000007,-1030.4500000000007,36,0.1771141332546797,0.1212,2.2946997461162475,2.2390762814916494,-0.0108751686842829,5.7085e-05,-0.2,0.8132,-9.873755102795112,-0.0036249752,-0.0008,23.5909
NIFTY,2017-03-22,2017-04-27,PE,8100,2.15,2.7,1.75,2.6,2.7,2.6,985,5985.39,1.52,243375,4275,9047.2,9072.9,9019.3,9030.45,239463699.0,10065.92,-0.0100320641718666,0.090387572229044,0.0624674341608745,-947.2000000000008,-930.4500000000008,36,0.168927947109179,0.1087,2.169111880277782,2.1160593230511826,-0.0150370954796471,7.92148e-05,-0.2525,1.0763,-13.649609291212464,-0.0047538839,-0.001,29.2445
NIFTY,2017-03-23,2017-04-27,PE,7500,1.2,1.5,1.2,1.4,1.45,1.4,296,1665.3,0.3,69600,-1500,9048.75,9099.05,9048.6,9086.3,197705274.0,8699.36,0.0061655845474926,0.0927258470377877,0.0620891244771637,-1548.75,-1586.2999999999993,35,0.2561827486240505,0.1919,2.518667612188021,2.439337609153358,-0.0058899900777771,2.32045e-05,-0.1722,0.4706,-5.265762788857591,-0.0015926416,-0.0006,11.2866
NIFTY,2017-03-23,2017-04-27,PE,7800,1.5,1.7,1.5,1.7,1.7,1.7,108,631.94,0.14,19050,-5850,9048.75,9099.05,9048.6,9086.3,197705274.0,8699.36,0.0061655845474926,0.0927258470377877,0.0620891244771637,-1248.75,-1286.2999999999993,35,0.2152165860121423,0.1526,2.3956915968891512,2.329047248223395,-0.0082945208453511,3.73661e-05,-0.1957,0.6367,-7.3902924873044595,-0.0024486751,-0.0007,16.5058
NIFTY,2017-03-23,2017-04-27,PE,8000,1.75,1.85,1.45,1.7,1.8,1.7,791,4746.98,0.98,243525,-9675,9048.75,9099.05,9048.6,9086.3,197705274.0,8699.36,0.0061655845474926,0.0927258470377877,0.0620891244771637,-1048.75,-1086.2999999999993,35,0.1843332389008316,0.1273,2.343161167115177,2.286080210337515,-0.0095605606700573,4.94089e-05,-0.1899,0.721,-8.493261410021463,-0.0031781306,-0.0008,20.9531
NIFTY,2017-04-17,2017-05-25,PE,7500,1.0,1.0,0.7,0.9,0.9,0.9,48,270.03,0.03,2775,1725,9144.75,9160.0,9120.25,9139.3,132244225.0,6473.27,-0.0012575110595836,0.077443992085784,0.0577762479163231,-1644.75,-1639.2999999999993,38,0.2410023798097367,0.1977,2.6479521212367887,2.5701902510014727,-0.0040490496701423,1.68527e-05,-0.112,0.3532,-3.9476385936217135,-0.0012773016,-0.0004,9.9738
NIFTY,2017-04-17,2017-05-25,PE,8000,4.0,4.0,2.8,3.25,3.1,3.25,224,1344.53,0.53,14775,6450,9144.75,9160.0,9120.25,9139.3,132244225.0,6473.27,-0.0012575110595836,0.077443992085784,0.0577762479163231,-1144.75,-1139.2999999999993,38,0.2008996048216347,0.1331,2.1666725086997136,2.1018502068917417,-0.015129917122759,6.43994e-05,-0.2974,1.1251,-14.7343137983173,-0.0039915501,-0.001,25.5031
NIFTY,2017-04-17,2017-05-25,PE,8200,4.05,4.4,3.55,3.9,4.0,3.9,323,1987.44,0.99,53700,2325,9144.75,9160.0,9120.25,9139.3,132244225.0,6473.27,-0.0012575110595836,0.077443992085784,0.0577762479163231,-944.75,-939.2999999999992,38,0.1743246779555421,0.1084,2.048744396232125,1.992496764998384,-0.0202435577453132,9.51588e-05,-0.3309,1.4425,-19.667554374467656,-0.0055912005,-0.0012,33.7793
NIFTY,2017-04-18,2017-05-25,PE,8000,2.55,3.5,2.25,3.05,3.5,3.05,674,4045.37,1.37,42675,27900,9163.0,9217.9,9095.45,9105.15,179569574.0,8527.5,-0.0037436085914588,0.0775125788089213,0.0561336321612204,-1163.0,-1105.1499999999996,37,0.1969442424638073,0.1294,2.1758146272041494,2.1131102701934266,-0.0147845622492451,6.55109e-05,-0.2886,1.0843,-13.955162678254885,-0.0040130737,-0.001,25.3128
NIFTY,2017-04-18,2017-05-25,PE,8200,3.0,4.95,3.0,4.85,4.95,4.85,76,467.66,0.26,57300,3600,9163.0,9217.9,9095.45,9105.15,179569574.0,8527.5,-0.0037436085914588,0.0775125788089213,0.0561336321612204,-963.0,-905.1499999999996,37,0.1776977706408307,0.1047,1.9685716487247504,1.911995105481452,-0.024501150457208,0.000111553,-0.4,1.6659,-23.105916211598565,-0.0061831493,-0.0013,35.286
NIFTY,2017-04-19,2017-05-25,PE,7500,0.85,1.55,0.85,1.2,1.25,1.2,99,556.97,0.1,4575,1650,9112.2,9120.5,9075.15,9103.5,179117382.0,8950.27,-0.0001812325465661,0.0774868989291844,0.0618969318844382,-1612.2000000000007,-1603.5,36,0.2505011811429151,0.1938,2.564884619904068,2.486213633395684,-0.0051605059639217,2.07661e-05,-0.1479,0.4252,-4.751825866100599,-0.0014760691,-0.0005,10.824
NIFTY,2017-04-19,2017-05-25,PE,8000,1.15,4.0,0.05,3.25,3.1,3.25,546,3277.31,1.31,59850,17175,9112.2,9120.5,9075.15,9103.5,179117382.0,8950.27,-0.0001812325465661,0.0774868989291844,0.0618969318844382,-1112.2000000000007,-1103.5,36,0.2010843647935897,0.1292,2.1558180425254827,2.0926666223303894,-0.0155489380316383,6.79384e-05,-0.3119,1.1167,-14.281629439326164,-0.0040647032,-0.0011,25.0527
NIFTY,2017-04-19,2017-05-25,PE,8200,5.25,5.25,4.15,4.35,4.2,4.35,310,1907.57,1.07,55950,-1350,9112.2,9120.5,9075.15,9103.5,179117382.0,8950.27,-0.0001812325465661,0.0774868989291844,0.0618969318844382,-912.2000000000008,-903.5,36,0.1765727457740967,0.1045,2.0015683510495244,1.946114911520163,-0.0226655878580007,0.0001066158,-0.3774,1.5388,-20.7800164544013,-0.0059320271,-0.0013,33.9459
NIFTY,2017-04-20,2017-05-25,PE,7500,1.3,1.75,1.3,1.65,1.75,1.65,207,1164.59,0.21,18825,14250,9108.1,9143.9,9102.65,9136.4,175629897.0,8843.5,0.0036074798304592,0.0698754318423096,0.0611745676491373,-1608.1000000000004,-1636.3999999999996,35,0.2674304541086229,0.1974,2.4825445461400006,2.3997315587318133,-0.0065223878255089,2.41965e-05,-0.1979,0.518,-5.871593908398936,-0.0016427727,-0.0006,11.5382
NIFTY,2017-04-20,2017-05-25,PE,8000,3.25,3.25,1.65,2.25,1.65,2.25,545,3270.99,0.99,80250,20400,9108.1,9143.9,9102.65,9136.4,175629897.0,8843.5,0.0036074798304592,0.0698754318423096,0.0611745676491373,-1108.1000000000004,-1136.3999999999996,35,0.1980250071253682,0.1328,2.2749147369046647,2.213593962962747,-0.0114555225630488,5.35475e-05,-0.2401,0.8488,-10.251937670995478,-0.0033535095,-0.0009,21.5838
NIFTY,2017-04-20,2017-05-25,PE,8200,4.0,4.15,2.65,2.85,3.0,2.85,205,1261.24,0.49,51000,-4950,9108.1,9143.9,9102.65,9136.4,175629897.0,8843.5,0.0036074798304592,0.0698754318423096,0.0611745676491373,-908.1000000000004,-936.3999999999996,35,0.1723369457877922,0.1081,2.142758021362868,2.0893918579277453,-0.0160662668529268,8.23866e-05,-0.2798,1.1365,-14.348843156967725,-0.0048701141,-0.0011,29.524
NIFTY,2017-05-22,2017-06-29,PE,5000,1.0,1.0,0.9,0.9,0.9,0.9,23,86.27,0.02,26300,1725,9480.25,9498.65,9427.9,9438.25,202874757.0,9432.97,0.001097203302033,0.0810939046589226,0.0664942659133871,-4480.25,-4438.25,38,0.3451879681299602,0.6353,5.806697375384248,5.6953189649067015,-3.185857516198828e-09,0.0,-0.0,0.0,-3.188411917129949e-06,-3.1e-09,-0.0,0.0001
NIFTY,2017-05-22,2017-06-29,PE,7500,1.7,1.7,1.05,1.1,1.1,1.1,144,810.13,0.13,90675,6525,9480.25,9498.65,9427.9,9438.25,202874757.0,9432.97,0.001097203302033,0.0810939046589226,0.0664942659133871,-1980.25,-1938.25,38,0.278096256164374,0.2299,2.6646301768149163,2.5748995899142657,-0.0038536514922251,1.35294e-05,-0.1277,0.3489,-3.8942945598035967,-0.0010609005,-0.0004,8.6089
NIFTY,2017-05-22,2017-06-29,PE,8000,2.25,2.95,2.1,2.4,2.45,2.4,988,5929.71,1.71,450000,6750,9480.25,9498.65,9427.9,9438.25,202874757.0,9432.97,0.001097203302033,0.0810939046589226,0.0664942659133871,-1480.25,-1438.25,38,0.2304146175868869,0.1653,2.3309799918806338,2.2566343708653696,-0.009877207366796,3.75751e-05,-0.2434,0.8029,-9.955443359572332,-0.0025822525,-0.0007,18.3305
NIFTY,2017-05-22,2017-06-29,PE,8200,2.75,3.4,2.3,2.8,2.5,2.8,129,793.63,0.28,25225,1275,9480.25,9498.65,9427.9,9438.25,202874757.0,9432.97,0.001097203302033,0.0810939046589226,0.0664942659133871,-1280.25,-1238.25,38,0.2050436617026166,0.1406,2.237480810636765,2.17132138670709,-0.0126274660630671,5.22779e-05,-0.2682,0.9941,-12.699455018847829,-0.0034568391,-0.0009,23.5546
NIFTY,2017-05-22,2017-06-29,PE,8300,2.05,3.75,0.35,3.6,3.0,3.6,171,1064.82,0.35,32400,-2100,9480.25,9498.65,9427.9,9438.25,202874757.0,9432.97,0.001097203302033,0.0810939046589226,0.0664942659133871,-1180.25,-1138.25,38,0.1970724238700296,0.1285,2.1347338858811606,2.071146462951816,-0.0163913767085842,6.80907e-05,-0.3227,1.2445,-16.481172936720295,-0.004294729,-0.001,27.9201
NIFTY,2017-05-22,2017-06-29,PE,8500,4.35,5.65,3.9,5.3,5.5,5.3,3217,20519.36,10.99,753375,-20475,9480.25,9498.65,9427.9,9438.25,202874757.0,9432.97,0.001097203302033,0.0810939046589226,0.0664942659133871,-980.25,-938.25,38,0.177060276190776,0.1047,1.9524111279304213,1.895280828089208,-0.0254447064659644,0.0001100035,-0.4208,1.8063,-25.55407276399642,-0.0063491696,-0.0013,37.7507
NIFTY,2017-05-23,2017-06-29,PE,5000,1.0,1.45,1.0,1.45,1.45,1.45,24,90.02,0.02,28100,1800,9445.05,9448.05,9370.0,9386.15,231345629.0,11553.27,-0.0055353831230343,0.0761304764985385,0.0647028516356848,-4445.049999999999,-4386.15,37,0.3996247096316038,0.6298,5.053325793766483,4.926090744142468,-2.1709116889110333e-07,1e-09,-0.0,0.0,-0.0002115257666539,-1.402e-07,-0.0,0.0021
NIFTY,2017-05-23,2017-06-29,PE,7000,0.9,0.95,0.6,0.85,0.85,0.85,611,3208.06,0.31,141900,-3825,9445.05,9448.05,9370.0,9386.15,231345629.0,11553.27,-0.0055353831230343,0.0761304764985385,0.0647028516356848,-2445.05,-2386.15,37,0.3144845915962397,0.2933,3.030196610028275,2.9300690111752856,-0.0012219729387869,4.3053e-06,-0.0514,0.1209,-1.196272865980614,-0.0003769838,-0.0002,3.4138
NIFTY,2017-05-23,2017-06-29,PE,7500,1.1,2.0,0.75,0.95,2.0,0.95,2357,13259.8,1.67,162825,72150,9445.05,9448.05,9370.0,9386.15,231345629.0,11553.27,-0.0055353831230343,0.0761304764985385,0.0647028516356848,-1945.0499999999995,-1886.15,37,0.2716211699963331,0.2243,2.695870001480458,2.6093895306525274,-0.0035102529802105,1.2982e-05,-0.1156,0.3149,-3.430559830468206,-0.0010123276,-0.0004,8.1557
NIFTY,2017-05-23,2017-06-29,PE,7800,1.0,2.75,0.7,2.45,2.75,2.45,385,2252.78,0.53,198900,22725,9445.05,9448.05,9370.0,9386.15,231345629.0,11553.27,-0.0055353831230343,0.0761304764985385,0.0647028516356848,-1645.0499999999993,-1586.1499999999996,37,0.2579444164864246,0.1851,2.3567730678022207,2.274647088499933,-0.009217254253034,3.21976e-05,-0.2585,0.7417,-9.018234883161146,-0.0021886677,-0.0007,15.4149
NIFTY,2017-05-23,2017-06-29,PE,7900,2.0,2.3,1.4,2.25,1.7,2.25,46,272.61,0.06,17925,1725,9445.05,9448.05,9370.0,9386.15,231345629.0,11553.27,-0.0055353831230343,0.0761304764985385,0.0647028516356848,-1545.0499999999993,-1486.1499999999996,37,0.2400055969176586,0.1724,2.360291706294808,2.2838772021416225,-0.0091302849070079,3.43182e-05,-0.2386,0.7356,-8.915393950155682,-0.002342282,-0.0007,16.5214
NIFTY,2017-05-23,2017-06-29,PE,8000,2.75,5.0,2.1,2.75,2.85,2.75,6484,38916.51,12.51,606300,156300,9445.05,9448.05,9370.0,9386.15,231345629.0,11553.27,-0.0055353831230343,0.0761304764985385,0.0647028516356848,-1445.0499999999993,-1386.1499999999996,37,0.2309314882573814,0.1598,2.2790093200647803,2.2054838881782937,-0.0113332556399406,4.30673e-05,-0.2772,0.8882,-11.062099797082288,-0.002838529,-0.0008,19.3322
NIFTY,2017-05-23,2017-06-29,PE,8200,2.4,4.9,2.4,3.65,4.0,3.65,545,3353.23,1.48,31975,6750,9445.05,9448.05,9370.0,9386.15,231345629.0,11553.27,-0.0055353831230343,0.0761304764985385,0.0647028516356848,-1245.0499999999993,-1186.1499999999996,37,0.208599795792112,0.1351,2.143707540193362,2.0772922141900327,-0.0160281638312705,6.4307e-05,-0.3377,1.198,-15.620370842533385,-0.0039920644,-0.001,25.5744
NIFTY,2017-05-23,2017-06-29,PE,8300,3.65,5.45,2.75,4.65,4.75,4.65,840,5231.5,2.5,51525,19125,9445.05,9448.05,9370.0,9386.15,231345629.0,11553.27,-0.0055353831230343,0.0761304764985385,0.0647028516356848,-1145.0499999999993,-1086.1499999999996,37,0.2001959379674234,0.123,2.0407947563451043,1.9770551038964537,-0.0206356160019072,8.31053e-05,-0.402,1.4858,-20.10560592326231,-0.004910089,-0.0012,29.9454
NIFTY,2017-05-23,2017-06-29,PE,8400,4.5,7.75,3.8,6.15,6.25,6.15,4696,29602.52,17.72,184575,74100,9445.05,9448.05,9370.0,9386.15,231345629.0,11553.27,-0.0055353831230343,0.0761304764985385,0.0647028516356848,-1045.0499999999993,-986.1499999999996,37,0.1927922776021796,0.111,1.921655605303717,1.860273177198976,-0.0273245534268651,0.0001092712,-0.4902,1.8814,-26.622001173324573,-0.0060746947,-0.0014,34.8853
NIFTY,2017-05-24,2017-06-29,PE,7500,1.25,1.5,0.8,1.1,1.0,1.1,629,3538.6,0.47,168450,5625,9410.9,9431.9,9341.65,9360.55,218265181.0,11045.95,-0.0027311490462753,0.0747676022169145,0.0657150259061099,-1910.9,-1860.5499999999995,36,0.2768363753320856,0.2216,2.649040046916587,2.5620983780214006,-0.0040360382931786,1.46747e-05,-0.135,0.3511,-3.829192627171482,-0.0011052762,-0.0004,8.6073
NIFTY,2017-05-24,2017-06-29,PE,7800,2.75,2.75,1.35,1.5,1.5,1.5,270,1579.84,0.34,203325,4425,9410.9,9431.9,9341.65,9360.55,218265181.0,11045.95,-0.0027311490462753,0.0747676022169145,0.0657150259061099,-1610.8999999999996,-1560.5499999999993,36,0.2430751289536615,0.1824,2.491860270034024,2.415521467545395,-0.0063538009324111,2.50332e-05,-0.1775,0.5259,-6.014274298243726,-0.0017775974,-0.0006,13.0216
NIFTY,2017-05-24,2017-06-29,PE,7900,1.4,2.85,1.25,1.85,1.9,1.85,395,2340.84,0.46,34950,17025,9410.9,9431.9,9341.65,9360.55,218265181.0,11045.95,-0.0027311490462753,0.0747676022169145,0.0657150259061099,-1510.8999999999996,-1460.5499999999993,36,0.234121385503358,0.1696,2.411036487371818,2.337509646994364,-0.0079536284758526,3.16858e-05,-0.2085,0.6411,-7.525770096211887,-0.0021773309,-0.0007,15.4324
NIFTY,2017-05-24,2017-06-29,PE,8000,2.05,3.7,2.05,2.5,2.3,2.5,9930,59599.95,19.95,841550,235250,9410.9,9431.9,9341.65,9360.55,218265181.0,11045.95,-0.0027311490462753,0.0747676022169145,0.0657150259061099,-1410.8999999999996,-1360.5499999999993,36,0.2277176546417694,0.1571,2.3009103717164736,2.2293946508950904,-0.0106983488707331,4.22269e-05,-0.2628,0.831,-10.123712435382764,-0.0027674634,-0.0008,18.7192
NIFTY,2017-05-24,2017-06-29,PE,8100,2.85,4.9,2.2,3.1,2.85,3.1,1774,10781.47,4.42,63675,61575,9410.9,9431.9,9341.65,9360.55,218265181.0,11045.95,-0.0027311490462753,0.0747676022169145,0.0657150259061099,-1310.8999999999996,-1260.5499999999993,36,0.2186576722104106,0.1446,2.2124426189765902,2.143772225080899,-0.0134680484256316,5.36939e-05,-0.3081,1.0146,-12.73991233609286,-0.0033838371,-0.001,22.0084
NIFTY,2017-05-24,2017-06-29,PE,8200,3.5,4.35,2.65,3.3,3.45,3.3,1302,8010.78,3.48,47200,15225,9410.9,9431.9,9341.65,9360.55,218265181.0,11045.95,-0.0027311490462753,0.0747676022169145,0.0657150259061099,-1210.8999999999996,-1160.5499999999993,36,0.2047968096188568,0.1324,2.1669083934456053,2.102591063790807,-0.0151209199142208,6.33385e-05,-0.3189,1.121,-14.285612263752135,-0.0039149711,-0.001,24.9388
NIFTY,2017-05-24,2017-06-29,PE,8300,3.05,4.95,2.9,4.35,4.1,4.35,1187,7392.52,3.45,74475,22950,9410.9,9431.9,9341.65,9360.55,218265181.0,11045.95,-0.0027311490462753,0.0747676022169145,0.0657150259061099,-1110.8999999999996,-1060.5499999999993,36,0.1970954834139082,0.1202,2.053286687996869,1.991387993364876,-0.0200223905834377,8.36445e-05,-0.39,1.4247,-18.914368037809304,-0.0048966549,-0.0012,29.5567
NIFTY,2017-05-24,2017-06-29,PE,8400,6.0,6.3,3.75,5.1,5.3,5.1,5885,37096.84,21.34,335400,150825,9410.9,9431.9,9341.65,9360.55,218265181.0,11045.95,-0.0027311490462753,0.0747676022169145,0.0657150259061099,-1010.8999999999996,-960.5499999999992,36,0.1855812367702048,0.1083,1.9714681583010565,1.913185562955414,-0.024335175824696,0.0001047337,-0.4329,1.6797,-22.9700441772374,-0.005890468,-0.0014,34.1386
NIFTY,2017-05-25,2017-06-29,PE,6500,0.95,0.95,0.55,0.7,0.7,0.7,47,229.15,0.02,12775,2250,9384.05,9523.3,9379.2,9509.75,298147347.0,16964.26,0.0158135386470695,0.0936871374718213,0.0672075895507161,-2884.05,-3009.75,35,0.3151949412519932,0.3805,3.996494942300581,3.898891119325267,-3.214362727101929e-05,1.462e-07,-0.0018,0.004,-0.0299714130141389,-1.67881e-05,-0.0,0.1976
NIFTY,2017-05-25,2017-06-29,PE,7400,1.05,1.05,0.2,0.6,0.55,0.6,841,4667.89,0.34,36800,15750,9384.05,9523.3,9379.2,9509.75,298147347.0,16964.26,0.0158135386470695,0.0936871374718213,0.0672075895507161,-1984.0499999999995,-2109.75,35,0.2835580636648322,0.2508,2.955195834833044,2.8673887433257024,-0.0015623531917396,6.0649e-06,-0.0604,0.1491,-1.461379875118592,-0.0005121158,-0.0002,4.4567
NIFTY,2017-05-25,2017-06-29,PE,7500,1.45,1.45,0.65,0.75,0.7,0.75,2040,11476.25,1.25,159075,-9375,9384.05,9523.3,9379.2,9509.75,298147347.0,16964.26,0.0158135386470695,0.0936871374718213,0.0672075895507161,-1884.0499999999995,-2009.75,35,0.2816980640064401,0.2374,2.8202517664647155,2.7330206457412665,-0.002399299206469,9.014e-06,-0.0886,0.2202,-2.245857647843752,-0.0007254693,-0.0003,6.0251
